"key","rule","severity","type","status","resolution","message","component","line","creationDate"
"AZ0Y-Td34T-oZG714isW","typescript:S6481","MAJOR","CODE_SMELL","RESOLVED","FIXED","The object passed as the value prop to the Context provider changes every render. To fix this consider wrapping it in a useMemo hook.","salahmostava-sys_muhimmat:frontend/src/context/SystemSettingsContext.tsx","72","2026-03-08T08:00:35+0000"
"AZ0Y-TeZ4T-oZG714isa","typescript:S6481","MAJOR","CODE_SMELL","RESOLVED","FIXED","The object passed as the value prop to the Context provider changes every render. To fix this consider wrapping it in a useMemo hook.","salahmostava-sys_muhimmat:frontend/src/context/ThemeContext.tsx","32","2026-03-08T07:56:50+0000"
"AZ0Y-Th64T-oZG714iuG","typescript:S6353","MINOR","CODE_SMELL","REOPENED",,"Use concise character class syntax '\d' instead of '[0-9]'.","salahmostava-sys_muhimmat:frontend/src/components/UserProfileModal.tsx","19","2026-03-08T07:50:50+0000"
"AZ0Y-Th64T-oZG714iuH","typescript:S3776","CRITICAL","CODE_SMELL","RESOLVED","WONTFIX","Refactor this function to reduce its Cognitive Complexity from 33 to the 15 allowed.","salahmostava-sys_muhimmat:frontend/src/components/UserProfileModal.tsx","37","2026-03-08T07:50:50+0000"
"AZ0Y-Th64T-oZG714iuI","typescript:S1854","MAJOR","CODE_SMELL","RESOLVED","FIXED","Remove this useless assignment to variable ""t"".","salahmostava-sys_muhimmat:frontend/src/components/UserProfileModal.tsx","40","2026-03-08T07:50:50+0000"
"AZ0Y-Th64T-oZG714iuJ","typescript:S6478","MAJOR","CODE_SMELL","RESOLVED","FIXED","Move this component definition out of the parent component and pass data as props.","salahmostava-sys_muhimmat:frontend/src/components/UserProfileModal.tsx","147","2026-03-08T07:50:50+0000"
"AZ0Y-Th64T-oZG714iuK","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/components/UserProfileModal.tsx","267","2026-03-08T07:50:50+0000"
"AZ0Y-Th64T-oZG714iuL","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/components/UserProfileModal.tsx","309","2026-03-08T07:50:50+0000"
"AZ0Y-Th64T-oZG714iuM","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/components/UserProfileModal.tsx","349","2026-03-08T07:50:50+0000"
"AZ0Y-Th64T-oZG714iuN","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/components/UserProfileModal.tsx","350","2026-03-08T07:50:50+0000"
"AZ0Y-TmK4T-oZG714ivd","plsql:S1192","CRITICAL","CODE_SMELL","CLOSED","FIXED","Define a constant instead of duplicating this literal 6 times.","salahmostava-sys_muhimmat:backend/supabase/migrations/20260308074955_1cb7258b-936c-4f15-a48f-8bbda5531813.sql",,"2026-03-08T07:49:57+0000"
"AZ0Y-TcY4T-oZG714iqm","typescript:S7748","MINOR","CODE_SMELL","CLOSED","FIXED","Don't use a zero fraction in the number.","salahmostava-sys_muhimmat:src/pages/Fuel.tsx",,"2026-03-08T07:47:53+0000"
"AZ0Y-TcY4T-oZG714iqn","typescript:S7773","MINOR","CODE_SMELL","CLOSED","FIXED","Prefer `Number.isFinite` over `isFinite`.","salahmostava-sys_muhimmat:src/pages/Fuel.tsx",,"2026-03-08T07:47:53+0000"
"AZ0Y-TcY4T-oZG714iqo","typescript:S7748","MINOR","CODE_SMELL","CLOSED","FIXED","Don't use a zero fraction in the number.","salahmostava-sys_muhimmat:src/pages/Fuel.tsx",,"2026-03-08T07:47:53+0000"
"AZ0Y-TcY4T-oZG714iqp","typescript:S7773","MINOR","CODE_SMELL","CLOSED","FIXED","Prefer `Number.parseFloat` over `parseFloat`.","salahmostava-sys_muhimmat:src/pages/Fuel.tsx",,"2026-03-08T07:47:53+0000"
"AZ0Y-TcY4T-oZG714iqq","typescript:S7773","MINOR","CODE_SMELL","CLOSED","FIXED","Prefer `Number.parseFloat` over `parseFloat`.","salahmostava-sys_muhimmat:src/pages/Fuel.tsx",,"2026-03-08T07:47:53+0000"
"AZ0Y-TcY4T-oZG714iqr","typescript:S1874","MINOR","CODE_SMELL","CLOSED","FIXED","The signature '(blob: Blob): void' of 'reader.readAsBinaryString' is deprecated.","salahmostava-sys_muhimmat:src/pages/Fuel.tsx",,"2026-03-08T07:47:53+0000"
"AZ0Y-TcY4T-oZG714iqs","typescript:S7773","MINOR","CODE_SMELL","CLOSED","FIXED","Prefer `Number.parseFloat` over `parseFloat`.","salahmostava-sys_muhimmat:src/pages/Fuel.tsx",,"2026-03-08T07:47:53+0000"
"AZ0Y-TcY4T-oZG714iqu","typescript:S7735","MINOR","CODE_SMELL","CLOSED","FIXED","Unexpected negated condition.","salahmostava-sys_muhimmat:src/pages/Fuel.tsx",,"2026-03-08T07:47:53+0000"
"AZ0Y-TcY4T-oZG714iqv","typescript:S3358","MAJOR","CODE_SMELL","CLOSED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:src/pages/Fuel.tsx",,"2026-03-08T07:47:53+0000"
"AZ0Y-TcY4T-oZG714iqz","typescript:S6479","MAJOR","CODE_SMELL","CLOSED","FIXED","Do not use Array index in keys","salahmostava-sys_muhimmat:src/pages/Fuel.tsx",,"2026-03-08T07:47:53+0000"
"AZ0Y-TcY4T-oZG714iqt","typescript:S7773","MINOR","CODE_SMELL","CLOSED","FIXED","Prefer `Number.parseFloat` over `parseFloat`.","salahmostava-sys_muhimmat:src/pages/Fuel.tsx",,"2026-03-08T07:47:53+0000"
"AZ0Y-TcY4T-oZG714iqw","typescript:S6848","MAJOR","CODE_SMELL","CLOSED","FIXED","Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.","salahmostava-sys_muhimmat:src/pages/Fuel.tsx",,"2026-03-08T07:47:53+0000"
"AZ0Y-TcY4T-oZG714iqx","typescript:S1082","MINOR","BUG","CLOSED","FIXED","Visible, non-interactive elements with click handlers must have at least one keyboard listener.","salahmostava-sys_muhimmat:src/pages/Fuel.tsx",,"2026-03-08T07:47:53+0000"
"AZ0Y-TcY4T-oZG714iq2","typescript:S6479","MAJOR","CODE_SMELL","CLOSED","FIXED","Do not use Array index in keys","salahmostava-sys_muhimmat:src/pages/Fuel.tsx",,"2026-03-08T07:47:53+0000"
"AZ0Y-TcY4T-oZG714iq5","typescript:S7735","MINOR","CODE_SMELL","CLOSED","FIXED","Unexpected negated condition.","salahmostava-sys_muhimmat:src/pages/Fuel.tsx",,"2026-03-08T07:47:53+0000"
"AZ0Y-TcY4T-oZG714iq6","typescript:S7735","MINOR","CODE_SMELL","CLOSED","FIXED","Unexpected negated condition.","salahmostava-sys_muhimmat:src/pages/Fuel.tsx",,"2026-03-08T07:47:53+0000"
"AZ0Y-TdK4T-oZG714irY","typescript:S1854","MAJOR","CODE_SMELL","RESOLVED","FIXED","Remove this useless assignment to variable ""t"".","salahmostava-sys_muhimmat:frontend/src/pages/Employees.tsx","268","2026-03-08T07:43:24+0000"
"AZ0Y-TWL4T-oZG714inA","typescript:S6353","MINOR","CODE_SMELL","CLOSED","FIXED","Use concise character class syntax '\d' instead of '[0-9]'.","salahmostava-sys_muhimmat:src/pages/ResetPassword.tsx",,"2026-03-08T07:30:27+0000"
"AZ0Y-TWM4T-oZG714inC","typescript:S7764","MINOR","CODE_SMELL","CLOSED","FIXED","Prefer `globalThis` over `window`.","salahmostava-sys_muhimmat:src/pages/ResetPassword.tsx",,"2026-03-08T07:30:27+0000"
"AZ0Y-TWM4T-oZG714inG","typescript:S6353","MINOR","CODE_SMELL","CLOSED","FIXED","Use concise character class syntax '\d' instead of '[0-9]'.","salahmostava-sys_muhimmat:src/pages/ResetPassword.tsx",,"2026-03-08T07:30:27+0000"
"AZ0Y-ThB4T-oZG714itd","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/components/employees/EmployeeProfile.tsx","365","2026-03-08T07:28:30+0000"
"AZ0Y-ThB4T-oZG714itg","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/components/employees/EmployeeProfile.tsx","431","2026-03-08T07:28:30+0000"
"AZ0Y-ThB4T-oZG714ith","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/components/employees/EmployeeProfile.tsx","462","2026-03-08T07:28:30+0000"
"AZ0Y-ThB4T-oZG714iti","typescript:S6848","MAJOR","CODE_SMELL","RESOLVED","FIXED","Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.","salahmostava-sys_muhimmat:frontend/src/components/employees/EmployeeProfile.tsx","472","2026-03-08T07:28:30+0000"
"AZ0Y-ThB4T-oZG714itj","typescript:S1082","MINOR","BUG","REOPENED",,"Visible, non-interactive elements with click handlers must have at least one keyboard listener.","salahmostava-sys_muhimmat:frontend/src/components/employees/EmployeeProfile.tsx","472","2026-03-08T07:28:30+0000"
"AZ0Y-Tdm4T-oZG714isF","typescript:S6479","MAJOR","CODE_SMELL","RESOLVED","FIXED","Do not use Array index in keys","salahmostava-sys_muhimmat:frontend/src/pages/Orders.tsx","906","2026-03-08T07:25:43+0000"
"AZ0Y-Thn4T-oZG714it-","typescript:S1854","MAJOR","CODE_SMELL","RESOLVED","FIXED","Remove this useless assignment to variable ""daysInMonth"".","salahmostava-sys_muhimmat:frontend/src/components/attendance/MonthlyRecord.tsx","75","2026-03-08T07:21:51+0000"
"AZ0Y-Tdb4T-oZG714irw","typescript:S6479","MAJOR","CODE_SMELL","RESOLVED","FIXED","Do not use Array index in keys","salahmostava-sys_muhimmat:frontend/src/pages/Attendance.tsx","73","2026-03-08T07:21:51+0000"
"AZ0Y-TcB4T-oZG714iqC","typescript:S7773","MINOR","CODE_SMELL","CLOSED","FIXED","Prefer `Number.parseFloat` over `parseFloat`.","salahmostava-sys_muhimmat:src/pages/Advances.tsx",,"2026-03-08T07:17:49+0000"
"AZ0Y-TcB4T-oZG714ip9","typescript:S4325","MINOR","CODE_SMELL","CLOSED","FIXED","This assertion is unnecessary since it does not change the type of the expression.","salahmostava-sys_muhimmat:src/pages/Advances.tsx",,"2026-03-08T07:17:49+0000"
"AZ0Y-TcB4T-oZG714ip-","typescript:S7773","MINOR","CODE_SMELL","CLOSED","FIXED","Prefer `Number.parseFloat` over `parseFloat`.","salahmostava-sys_muhimmat:src/pages/Advances.tsx",,"2026-03-08T07:17:49+0000"
"AZ0Y-TcB4T-oZG714ip_","typescript:S7773","MINOR","CODE_SMELL","CLOSED","FIXED","Prefer `Number.parseFloat` over `parseFloat`.","salahmostava-sys_muhimmat:src/pages/Advances.tsx",,"2026-03-08T07:17:49+0000"
"AZ0Y-TcB4T-oZG714iqA","typescript:S7773","MINOR","CODE_SMELL","CLOSED","FIXED","Prefer `Number.parseFloat` over `parseFloat`.","salahmostava-sys_muhimmat:src/pages/Advances.tsx",,"2026-03-08T07:17:49+0000"
"AZ0Y-TcB4T-oZG714iqB","typescript:S7773","MINOR","CODE_SMELL","CLOSED","FIXED","Prefer `Number.parseFloat` over `parseFloat`.","salahmostava-sys_muhimmat:src/pages/Advances.tsx",,"2026-03-08T07:17:49+0000"
"AZ0Y-TcB4T-oZG714iqD","typescript:S6853","MAJOR","CODE_SMELL","CLOSED","FIXED","A form label must be associated with a control.","salahmostava-sys_muhimmat:src/pages/Advances.tsx",,"2026-03-08T07:17:49+0000"
"AZ0Y-TcB4T-oZG714iqE","typescript:S6853","MAJOR","CODE_SMELL","CLOSED","FIXED","A form label must be associated with a control.","salahmostava-sys_muhimmat:src/pages/Advances.tsx",,"2026-03-08T07:17:49+0000"
"AZ0Y-TcB4T-oZG714iqF","typescript:S6853","MAJOR","CODE_SMELL","CLOSED","FIXED","A form label must be associated with a control.","salahmostava-sys_muhimmat:src/pages/Advances.tsx",,"2026-03-08T07:17:49+0000"
"AZ0Y-TcB4T-oZG714iqG","typescript:S6853","MAJOR","CODE_SMELL","CLOSED","FIXED","A form label must be associated with a control.","salahmostava-sys_muhimmat:src/pages/Advances.tsx",,"2026-03-08T07:17:49+0000"
"AZ0Y-TcB4T-oZG714iqH","typescript:S6853","MAJOR","CODE_SMELL","CLOSED","FIXED","A form label must be associated with a control.","salahmostava-sys_muhimmat:src/pages/Advances.tsx",,"2026-03-08T07:17:49+0000"
"AZ0Y-TcB4T-oZG714iqI","typescript:S6853","MAJOR","CODE_SMELL","CLOSED","FIXED","A form label must be associated with a control.","salahmostava-sys_muhimmat:src/pages/Advances.tsx",,"2026-03-08T07:17:49+0000"
"AZ0Y-TQ44T-oZG714img","typescript:S1128","MINOR","CODE_SMELL","CLOSED","FIXED","Remove this unused import of 'X'.","salahmostava-sys_muhimmat:src/pages/Alerts.tsx",,"2026-03-08T07:11:24+0000"
"AZ0Y-Tc14T-oZG714irK","typescript:S6754","MINOR","CODE_SMELL","CLOSED","FIXED","useState call is not destructured into value + setter pair","salahmostava-sys_muhimmat:src/pages/SalarySchemes.tsx",,"2026-03-08T07:08:27+0000"
"AZ0Y-Tc14T-oZG714irL","typescript:S6754","MINOR","CODE_SMELL","CLOSED","FIXED","useState call is not destructured into value + setter pair","salahmostava-sys_muhimmat:src/pages/SalarySchemes.tsx",,"2026-03-08T07:08:27+0000"
"AZ0Y-Tc14T-oZG714irM","typescript:S4325","MINOR","CODE_SMELL","CLOSED","FIXED","This assertion is unnecessary since it does not change the type of the expression.","salahmostava-sys_muhimmat:src/pages/SalarySchemes.tsx",,"2026-03-08T07:08:27+0000"
"AZ0Y-Tc14T-oZG714irO","typescript:S6479","MAJOR","CODE_SMELL","CLOSED","FIXED","Do not use Array index in keys","salahmostava-sys_muhimmat:src/pages/SalarySchemes.tsx",,"2026-03-08T07:08:27+0000"
"AZ0Y-ThM4T-oZG714itr","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/components/employees/AddEmployeeModal.tsx","97","2026-03-07T15:03:14+0000"
"AZ0Y-ThM4T-oZG714it1","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/components/employees/AddEmployeeModal.tsx","601","2026-03-07T15:03:14+0000"
"AZ0fUuFkM7VHBcxZE1PG","typescript:S6848","MAJOR","CODE_SMELL","RESOLVED","FIXED","Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","356","2026-03-07T15:03:14+0000"
"AZ0fUuFkM7VHBcxZE1P1","typescript:S1854","MAJOR","CODE_SMELL","RESOLVED","FIXED","Remove this useless assignment to variable ""ThSort"".","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","1656","2026-03-07T15:03:14+0000"
"AZ0fUuFkM7VHBcxZE1P2","typescript:S6478","MAJOR","CODE_SMELL","RESOLVED","FIXED","Move this component definition out of the parent component and pass data as props.","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","1656","2026-03-07T15:03:14+0000"
"AZ0Y-Tbx4T-oZG714iop","typescript:S6848","MAJOR","CODE_SMELL","CLOSED","FIXED","Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-07T15:03:14+0000"
"AZ0Y-Tbx4T-oZG714ipb","typescript:S1854","MAJOR","CODE_SMELL","CLOSED","FIXED","Remove this useless assignment to variable ""ThSort"".","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-07T15:03:14+0000"
"AZ0Y-Tbx4T-oZG714ipc","typescript:S6478","MAJOR","CODE_SMELL","CLOSED","FIXED","Move this component definition out of the parent component and pass data as props.","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-07T15:03:14+0000"
"AZ0fUuFkM7VHBcxZE1PD","typescript:S7773","MINOR","CODE_SMELL","RESOLVED","FIXED","Prefer `Number.parseFloat` over `parseFloat`.","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","336","2026-03-06T11:07:53+0000"
"AZ0fUuFkM7VHBcxZE1PE","typescript:S7773","MINOR","CODE_SMELL","RESOLVED","FIXED","Prefer `Number.isNaN` over `isNaN`.","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","337","2026-03-06T11:07:53+0000"
"AZ0fUuFkM7VHBcxZE1PF","typescript:S2681","MAJOR","CODE_SMELL","RESOLVED","FIXED","This statement will not be executed conditionally; only the first statement will be. The rest will execute unconditionally.","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","349","2026-03-06T11:07:53+0000"
"AZ0fUuFkM7VHBcxZE1PH","typescript:S1874","MINOR","CODE_SMELL","OPEN",,"The signature '(blob: Blob): void' of 'reader.readAsBinaryString' is deprecated.","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","389","2026-03-06T11:07:53+0000"
"AZ0fUuFkM7VHBcxZE1PI","typescript:S6479","MAJOR","CODE_SMELL","RESOLVED","FIXED","Do not use Array index in keys","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","440","2026-03-06T11:07:53+0000"
"AZ0fUuFkM7VHBcxZE1PJ","typescript:S6479","MAJOR","CODE_SMELL","RESOLVED","FIXED","Do not use Array index in keys","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","442","2026-03-06T11:07:53+0000"
"AZ0fUuFkM7VHBcxZE1PK","typescript:S6551","MINOR","CODE_SMELL","CLOSED","FIXED","'v' will use Object's default stringification format ('[object Object]') when stringified.","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx",,"2026-03-06T11:07:53+0000"
"AZ0fUuFkM7VHBcxZE1Pa","typescript:S1854","MAJOR","CODE_SMELL","RESOLVED","FIXED","Remove this useless assignment to variable ""approvedCount"".","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","1146","2026-03-06T11:07:53+0000"
"AZ0fUuFkM7VHBcxZE1Pb","typescript:S1854","MAJOR","CODE_SMELL","RESOLVED","FIXED","Remove this useless assignment to variable ""paidCount"".","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","1147","2026-03-06T11:07:53+0000"
"AZ0fUuFkM7VHBcxZE1Pc","typescript:S1854","MAJOR","CODE_SMELL","RESOLVED","FIXED","Remove this useless assignment to variable ""monthLabel"".","salahmostava-sys_muhimmat:frontend/src/pages/Salaries.tsx","1150","2026-03-06T11:07:53+0000"
"AZ0Y-Tbx4T-oZG714iom","typescript:S7773","MINOR","CODE_SMELL","CLOSED","FIXED","Prefer `Number.parseFloat` over `parseFloat`.","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-06T11:07:53+0000"
"AZ0Y-Tbx4T-oZG714ion","typescript:S7773","MINOR","CODE_SMELL","CLOSED","FIXED","Prefer `Number.isNaN` over `isNaN`.","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-06T11:07:53+0000"
"AZ0Y-Tbx4T-oZG714ioo","typescript:S2681","MAJOR","CODE_SMELL","CLOSED","FIXED","This statement will not be executed conditionally; only the first statement will be. The rest will execute unconditionally.","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-06T11:07:53+0000"
"AZ0Y-Tbx4T-oZG714ioq","typescript:S1874","MINOR","CODE_SMELL","CLOSED","FIXED","The signature '(blob: Blob): void' of 'reader.readAsBinaryString' is deprecated.","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-06T11:07:53+0000"
"AZ0Y-Tbx4T-oZG714ior","typescript:S6479","MAJOR","CODE_SMELL","CLOSED","FIXED","Do not use Array index in keys","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-06T11:07:53+0000"
"AZ0Y-Tbx4T-oZG714ios","typescript:S6479","MAJOR","CODE_SMELL","CLOSED","FIXED","Do not use Array index in keys","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-06T11:07:53+0000"
"AZ0Y-Tbx4T-oZG714iot","typescript:S6551","MINOR","CODE_SMELL","CLOSED","FIXED","'v' will use Object's default stringification format ('[object Object]') when stringified.","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-06T11:07:53+0000"
"AZ0Y-Tbx4T-oZG714ipA","typescript:S1854","MAJOR","CODE_SMELL","CLOSED","FIXED","Remove this useless assignment to variable ""approvedCount"".","salahmostava-sys_muhimmat:src/pages/Salaries.tsx",,"2026-03-06T11:07:53+0000"
